transaction_id,timestamp,amount,currency
tx101296,2024-03-15T06:46:00+00:00,2805.73,AUD
tx101297,2024-02-10T05:33:00+00:00,2163.18,CAD
tx101298,2024-03-16T15:14:00+00:00,1843.85,AUD
tx101299,2024-03-30T06:27:00+00:00,4350.14,GBP
tx101300,2024-03-03T04:12:00+00:00,662.83,JPY
tx101301,2024-04-11T13:23:00+00:00,1097.76,AUD
tx101302,2024-01-28T13:32:00+00:00,1913.73,USD
tx101303,2024-01-16T05:17:00+00:00,2598.86,EUR
tx101304,2024-02-18T21:02:00+00:00,4381.09,CAD
tx101305,2024-01-29T22:47:00+00:00,324.39,JPY
tx101306,2024-02-18T17:54:00+00:00,4070.67,USD
tx101307,2024-02-22T23:56:00+00:00,4450.62,AUD
tx101308,2024-02-05T21:47:00+00:00,4366.96,AUD
tx101309,2024-01-19T12:23:00+00:00,118.44,USD
tx101310,2024-02-03T23:52:00+00:00,4846.16,CAD
tx101311,2024-04-21T15:13:00+00:00,3712.79,EUR
tx101312,2024-01-16T16:43:00+00:00,1271.45,JPY
tx101313,2024-04-18T23:22:00+00:00,2687.71,GBP
tx101314,2024-04-18T02:06:00+00:00,3545.21,GBP
tx101315,2024-02-16T02:34:00+00:00,4675.55,EUR
tx101316,2024-04-21T12:11:00+00:00,4314.92,USD
tx101317,2024-03-04T06:10:00+00:00,1637.45,CAD
tx101318,2024-04-19T07:37:00+00:00,4599.50,CAD
tx101319,2024-04-07T12:29:00+00:00,1597.47,EUR
tx101320,2024-02-18T17:27:00+00:00,3407.97,EUR
tx101321,2024-03-09T07:00:00+00:00,2743.40,CAD
tx101322,2024-01-25T05:50:00+00:00,2525.39,GBP
tx101323,2024-01-24T19:35:00+00:00,4854.10,EUR
tx101324,2024-04-03T22:39:00+00:00,3014.16,EUR
tx101325,2024-02-13T07:17:00+00:00,4815.54,AUD
tx101326,2024-04-19T02:50:00+00:00,2576.87,AUD
tx101327,2024-04-08T17:56:00+00:00,4184.06,EUR
tx101328,2024-04-06T08:51:00+00:00,2039.05,EUR
tx101329,2024-03-30T23:16:00+00:00,4808.53,CAD
tx101330,2024-02-04T19:38:00+00:00,3709.71,GBP
tx101331,2024-03-28T15:56:00+00:00,4665.32,AUD
tx101332,2024-03-25T20:47:00+00:00,3317.24,JPY
tx101333,2024-02-24T23:25:00+00:00,281.62,AUD
tx101334,2024-04-16T10:25:00+00:00,1939.80,EUR
tx101335,2024-01-19T08:36:00+00:00,1312.37,JPY
tx101336,2024-01-04T04:36:00+00:00,4653.77,GBP
tx101337,2024-01-05T00:10:00+00:00,1909.80,USD
tx101338,2024-04-19T10:36:00+00:00,2741.59,EUR
tx101339,2024-01-02T11:13:00+00:00,3211.22,CAD
tx101340,2024-01-01T04:33:00+00:00,3923.14,JPY
tx101341,2024-01-19T05:48:00+00:00,3004.43,AUD
tx101342,2024-01-27T23:35:00+00:00,1277.54,EUR
tx101343,2024-04-08T08:51:00+00:00,185.17,JPY
tx101344,2024-03-29T21:04:00+00:00,2681.06,GBP
tx101345,2024-01-09T06:04:00+00:00,4579.82,USD
tx101346,2024-01-17T04:23:00+00:00,4032.51,CAD
tx101347,2024-03-02T18:59:00+00:00,4905.06,CAD
tx101348,2024-03-12T06:53:00+00:00,1110.74,CAD
tx101349,2024-02-10T00:24:00+00:00,4751.66,USD
tx101350,2024-04-24T01:40:00+00:00,4750.84,GBP
tx101351,2024-04-17T01:45:00+00:00,3126.97,JPY
tx101352,2024-01-11T08:42:00+00:00,1277.96,AUD
tx101353,2024-01-09T18:52:00+00:00,3087.95,EUR
tx101354,2024-03-18T03:41:00+00:00,4830.92,USD
tx101355,2024-03-11T08:54:00+00:00,200.61,CAD
tx101356,2024-01-19T05:44:00+00:00,1738.17,AUD
tx101357,2024-04-08T12:02:00+00:00,1002.39,EUR
tx101358,2024-04-28T12:12:00+00:00,3304.79,USD
tx101359,2024-02-26T13:03:00+00:00,4535.17,JPY
tx101360,2024-04-14T12:20:00+00:00,903.25,USD
tx101361,2024-03-04T22:26:00+00:00,852.06,CAD
tx101362,2024-01-27T09:04:00+00:00,2327.24,USD
tx101363,2024-02-10T23:56:00+00:00,2713.96,USD
tx101364,2024-01-13T20:23:00+00:00,4953.08,AUD
tx101365,2024-01-23T08:43:00+00:00,4865.01,GBP
tx101366,2024-02-04T21:16:00+00:00,3406.24,CAD
tx101367,2024-04-07T19:04:00+00:00,2005.27,GBP
tx101368,2024-02-18T08:47:00+00:00,3166.66,AUD
tx101369,2024-04-17T03:43:00+00:00,3231.73,USD
tx101370,2024-03-17T13:57:00+00:00,3810.46,GBP
tx101371,2024-04-02T02:32:00+00:00,3312.27,GBP
tx101372,2024-04-10T05:22:00+00:00,3576.82,CAD
tx101373,2024-03-02T17:31:00+00:00,3552.70,CAD
tx101374,2024-04-09T10:52:00+00:00,241.15,USD
tx101375,2024-01-23T16:09:00+00:00,287.09,USD
tx101376,2024-03-11T10:35:00+00:00,1547.85,AUD
tx101377,2024-03-19T06:49:00+00:00,4772.58,EUR
tx101378,2024-03-22T17:13:00+00:00,4667.19,CAD
tx101379,2024-03-10T03:51:00+00:00,3752.47,CAD
tx101380,2024-03-11T12:55:00+00:00,3250.90,JPY
tx101381,2024-01-04T14:12:00+00:00,2111.78,JPY
tx101382,2024-04-03T04:15:00+00:00,3462.74,AUD
tx101383,2024-04-25T10:02:00+00:00,3084.33,AUD
tx101384,2024-03-12T12:48:00+00:00,3698.41,CAD
tx101385,2024-02-12T15:46:00+00:00,853.14,JPY
tx101386,2024-04-06T19:46:00+00:00,2315.34,EUR
tx101387,2024-02-05T17:55:00+00:00,2324.30,JPY
tx101388,2024-01-11T21:18:00+00:00,2070.18,USD
tx101389,2024-04-05T22:00:00+00:00,1692.95,JPY
tx101390,2024-03-08T01:55:00+00:00,2114.67,EUR
tx101391,2024-03-06T14:02:00+00:00,3407.42,AUD
tx101392,2024-04-28T21:15:00+00:00,3321.35,USD
tx101393,2024-03-01T02:54:00+00:00,3970.29,EUR
tx101394,2024-01-21T03:22:00+00:00,3374.35,AUD
tx101395,2024-01-24T10:40:00+00:00,572.24,USD
tx101396,2024-03-23T22:53:00+00:00,1189.22,EUR
tx101397,2024-03-18T21:14:00+00:00,74.50,EUR
tx101398,2024-04-11T05:56:00+00:00,3610.06,CAD
tx101399,2024-01-31T06:16:00+00:00,4706.82,CAD
tx101400,2024-04-05T15:01:00+00:00,4972.81,AUD
tx101401,2024-03-25T23:39:00+00:00,3418.80,JPY
tx101402,2024-03-27T06:16:00+00:00,394.81,EUR
tx101403,2024-02-12T12:53:00+00:00,4860.46,CAD
tx101404,2024-04-18T04:09:00+00:00,3662.04,USD
tx101405,2024-03-29T11:40:00+00:00,972.22,USD
tx101406,2024-01-20T02:41:00+00:00,4842.99,JPY
tx101407,2024-02-05T03:19:00+00:00,110.15,AUD
tx101408,2024-04-01T13:53:00+00:00,4341.60,USD
tx101409,2024-03-11T11:08:00+00:00,908.41,JPY
tx101410,2024-03-07T20:51:00+00:00,4966.24,USD
tx101411,2024-04-18T17:08:00+00:00,719.05,JPY
tx101412,2024-01-20T10:29:00+00:00,3444.03,JPY
tx101413,2024-01-29T23:24:00+00:00,4699.74,USD
tx101414,2024-01-07T07:24:00+00:00,4040.46,EUR
tx101415,2024-03-18T15:24:00+00:00,2457.74,GBP
tx101416,2024-03-06T22:31:00+00:00,2007.19,AUD
tx101417,2024-01-26T14:28:00+00:00,579.67,AUD
tx101418,2024-01-23T15:42:00+00:00,1387.48,JPY
tx101419,2024-03-23T21:30:00+00:00,3501.46,AUD
tx101420,2024-02-10T21:09:00+00:00,840.65,JPY
tx101421,2024-03-14T04:01:00+00:00,466.54,CAD
tx101422,2024-03-12T15:43:00+00:00,41.82,JPY
tx101423,2024-01-24T00:06:00+00:00,1642.38,AUD
tx101424,2024-02-17T12:11:00+00:00,4742.00,EUR
tx101425,2024-02-02T20:02:00+00:00,4528.16,GBP
tx101426,2024-02-24T17:23:00+00:00,4446.78,JPY
tx101427,2024-01-30T17:26:00+00:00,1878.47,JPY
tx101428,2024-01-27T15:17:00+00:00,78.79,JPY
tx101429,2024-01-18T22:49:00+00:00,3662.72,CAD
tx101430,2024-01-07T12:32:00+00:00,970.47,USD
tx101431,2024-04-03T00:08:00+00:00,1857.11,EUR
tx101432,2024-04-26T19:15:00+00:00,1052.23,EUR
tx101433,2024-04-13T03:11:00+00:00,3617.52,JPY
tx101434,2024-02-01T18:15:00+00:00,2873.85,CAD
tx101435,2024-01-17T01:56:00+00:00,1007.49,GBP
tx101436,2024-04-25T23:20:00+00:00,2204.85,JPY
tx101437,2024-04-12T07:51:00+00:00,1831.48,AUD
tx101438,2024-03-24T07:53:00+00:00,2993.26,AUD
tx101439,2024-04-08T10:21:00+00:00,1902.01,USD
tx101440,2024-03-22T04:15:00+00:00,4402.48,GBP
tx101441,2024-02-28T17:32:00+00:00,1917.79,AUD
tx101442,2024-01-24T08:51:00+00:00,1293.80,CAD
tx101443,2024-03-17T23:41:00+00:00,1230.88,CAD
tx101444,2024-04-24T08:32:00+00:00,1810.27,JPY
tx101445,2024-02-11T11:19:00+00:00,2510.38,GBP
tx101446,2024-02-21T02:06:00+00:00,1802.36,JPY
tx101447,2024-01-23T15:34:00+00:00,4382.35,GBP
tx101448,2024-02-25T16:54:00+00:00,2062.98,GBP
tx101449,2024-03-31T15:55:00+00:00,808.31,JPY
tx101450,2024-04-24T14:21:00+00:00,1168.66,AUD
tx101451,2024-02-01T08:03:00+00:00,1410.52,GBP
tx101452,2024-04-25T13:51:00+00:00,3604.62,AUD
tx101453,2024-03-26T04:52:00+00:00,4653.91,JPY
tx101454,2024-04-23T01:16:00+00:00,2063.40,CAD
tx101455,2024-03-18T16:20:00+00:00,1572.32,CAD
tx101456,2024-01-18T05:38:00+00:00,1242.35,CAD
tx101457,2024-03-07T11:53:00+00:00,499.13,AUD
tx101458,2024-01-31T18:39:00+00:00,3885.30,JPY
tx101459,2024-02-04T02:58:00+00:00,3869.35,GBP
tx101460,2024-02-18T14:39:00+00:00,1971.67,CAD
tx101461,2024-03-14T19:07:00+00:00,1772.82,CAD
tx101462,2024-02-18T12:26:00+00:00,32.85,JPY
tx101463,2024-03-11T23:32:00+00:00,1954.74,USD
tx101464,2024-03-08T18:03:00+00:00,2607.57,GBP
tx101465,2024-04-01T06:47:00+00:00,2955.48,GBP
tx101466,2024-03-27T01:03:00+00:00,380.72,GBP
tx101467,2024-04-19T08:28:00+00:00,2025.38,EUR
tx101468,2024-03-17T11:11:00+00:00,4070.91,USD
tx101469,2024-04-21T10:52:00+00:00,1201.67,USD
tx101470,2024-03-09T23:50:00+00:00,2429.43,EUR
tx101471,2024-03-04T00:17:00+00:00,3191.98,AUD
tx101472,2024-02-29T14:51:00+00:00,4878.68,JPY
tx101473,2024-02-05T03:06:00+00:00,3904.93,AUD
tx101474,2024-01-27T06:01:00+00:00,110.31,USD
tx101475,2024-03-19T09:15:00+00:00,3552.11,JPY
tx101476,2024-02-28T11:13:00+00:00,1481.83,JPY
tx101477,2024-04-16T07:49:00+00:00,1649.23,GBP
tx101478,2024-02-09T00:41:00+00:00,484.71,EUR
tx101479,2024-01-28T15:57:00+00:00,4613.15,GBP
tx101480,2024-04-18T07:19:00+00:00,661.53,CAD
tx101481,2024-04-18T05:50:00+00:00,4165.39,JPY
tx101482,2024-04-16T11:12:00+00:00,2556.57,JPY
tx101483,2024-03-10T12:34:00+00:00,3807.09,USD
tx101484,2024-02-09T18:23:00+00:00,1602.57,JPY
tx101485,2024-02-06T09:19:00+00:00,3028.56,AUD
tx101486,2024-04-09T01:24:00+00:00,715.60,GBP
tx101487,2024-03-22T04:34:00+00:00,3858.82,EUR
tx101488,2024-03-10T13:39:00+00:00,2076.48,GBP
tx101489,2024-04-14T05:52:00+00:00,2215.16,JPY
tx101490,2024-01-23T05:03:00+00:00,322.58,AUD
tx101491,2024-04-09T13:18:00+00:00,1882.62,CAD
tx101492,2024-02-05T08:19:00+00:00,4219.06,GBP
tx101493,2024-04-11T20:40:00+00:00,3540.15,AUD
tx101494,2024-01-13T00:25:00+00:00,4907.07,JPY
tx101495,2024-01-08T06:44:00+00:00,2916.31,USD
tx101496,2024-03-01T23:11:00+00:00,2095.24,GBP
tx101497,2024-01-25T21:51:00+00:00,2487.19,CAD
tx101498,2024-01-09T23:14:00+00:00,685.69,EUR
tx101499,2024-02-01T06:31:00+00:00,4055.29,AUD
tx101500,2024-03-05T17:44:00+00:00,4972.61,AUD
tx101501,2024-03-19T03:28:00+00:00,1891.36,USD
tx101502,2024-03-23T09:10:00+00:00,35.17,JPY
tx101503,2024-04-27T01:07:00+00:00,2080.91,GBP
tx101504,2024-04-14T11:47:00+00:00,2656.01,GBP
tx101505,2024-03-24T14:20:00+00:00,2442.44,USD
tx101506,2024-03-19T15:12:00+00:00,2424.75,AUD
tx101507,2024-03-12T20:27:00+00:00,984.75,GBP
tx101508,2024-03-03T18:40:00+00:00,933.15,USD
tx101509,2024-01-28T10:57:00+00:00,1055.96,CAD
tx101510,2024-01-17T09:38:00+00:00,4938.62,AUD
tx101511,2024-03-23T14:31:00+00:00,1850.83,EUR
tx101512,2024-04-04T10:09:00+00:00,2800.13,GBP
tx101513,2024-01-08T23:06:00+00:00,2240.47,AUD
tx101514,2024-02-12T22:53:00+00:00,2725.19,USD
tx101515,2024-03-24T05:21:00+00:00,4543.72,EUR
tx101516,2024-04-16T08:54:00+00:00,96.86,GBP
tx101517,2024-03-03T02:32:00+00:00,279.61,JPY
tx101518,2024-02-26T18:58:00+00:00,2669.50,EUR
tx101519,2024-01-22T11:43:00+00:00,2618.84,AUD
tx101520,2024-03-29T02:02:00+00:00,2492.26,USD
tx101521,2024-03-05T01:36:00+00:00,1372.14,EUR
tx101522,2024-04-10T09:35:00+00:00,3474.89,GBP
tx101523,2024-01-12T21:17:00+00:00,3971.63,JPY
tx101524,2024-01-28T13:42:00+00:00,1584.87,JPY
tx101525,2024-02-03T01:29:00+00:00,4806.02,EUR
tx101526,2024-03-06T13:26:00+00:00,664.65,EUR
tx101527,2024-02-08T11:14:00+00:00,2544.15,CAD
tx101528,2024-04-20T21:16:00+00:00,1760.40,CAD
tx101529,2024-04-14T11:53:00+00:00,939.73,EUR
tx101530,2024-01-16T21:08:00+00:00,4012.65,CAD
tx101531,2024-03-04T23:55:00+00:00,2713.88,EUR
tx101532,2024-03-27T18:13:00+00:00,970.13,GBP
tx101533,2024-02-05T15:06:00+00:00,806.80,AUD
tx101534,2024-03-17T12:41:00+00:00,23.04,USD
tx101535,2024-04-23T07:50:00+00:00,3450.93,USD
tx101536,2024-02-19T15:08:00+00:00,2362.09,USD
tx101537,2024-04-23T09:27:00+00:00,4582.88,CAD
tx101538,2024-04-01T13:45:00+00:00,2498.79,JPY
tx101539,2024-03-05T22:24:00+00:00,3868.88,JPY
tx101540,2024-03-17T12:30:00+00:00,3594.92,JPY
tx101541,2024-02-02T12:49:00+00:00,2562.88,JPY
tx101542,2024-01-30T11:12:00+00:00,420.52,CAD
tx101543,2024-04-04T03:07:00+00:00,2833.21,AUD
tx101544,2024-01-18T11:44:00+00:00,2010.68,EUR
tx101545,2024-02-25T06:27:00+00:00,2377.59,USD
tx101546,2024-03-06T10:25:00+00:00,2564.22,AUD
tx101547,2024-02-24T01:00:00+00:00,4042.73,CAD
tx101548,2024-03-15T23:39:00+00:00,3452.61,GBP
tx101549,2024-01-09T11:43:00+00:00,1945.89,GBP
tx101550,2024-01-02T05:51:00+00:00,2689.17,AUD
tx101551,2024-03-18T00:56:00+00:00,4897.77,USD
tx101552,2024-02-09T06:42:00+00:00,1016.96,GBP
tx101553,2024-01-04T08:28:00+00:00,2045.41,CAD
tx101554,2024-02-24T21:32:00+00:00,1645.39,USD
tx101555,2024-02-06T16:04:00+00:00,293.62,JPY
tx101556,2024-04-18T15:30:00+00:00,650.52,EUR
tx101557,2024-04-10T20:07:00+00:00,2531.38,JPY
tx101558,2024-04-17T16:14:00+00:00,2109.34,CAD
tx101559,2024-01-03T14:23:00+00:00,2461.21,AUD
tx101560,2024-03-03T19:59:00+00:00,3888.67,JPY
tx101561,2024-01-12T19:13:00+00:00,4154.13,CAD
tx101562,2024-04-16T16:27:00+00:00,3325.45,JPY
tx101563,2024-04-07T03:39:00+00:00,4097.35,JPY
tx101564,2024-04-06T10:55:00+00:00,4287.18,USD
tx101565,2024-01-20T17:34:00+00:00,632.99,CAD
tx101566,2024-03-21T15:51:00+00:00,738.17,JPY
tx101567,2024-04-23T23:24:00+00:00,1315.76,USD
tx101568,2024-02-24T06:42:00+00:00,3589.05,AUD
tx101569,2024-04-29T05:39:00+00:00,226.41,USD
tx101570,2024-02-16T07:08:00+00:00,3165.24,CAD
tx101571,2024-03-15T09:52:00+00:00,3366.48,USD
tx101572,2024-02-15T13:22:00+00:00,178.60,EUR
tx101573,2024-03-06T21:02:00+00:00,1707.25,CAD
tx101574,2024-02-28T14:34:00+00:00,3171.40,JPY
tx101575,2024-02-03T06:12:00+00:00,1004.30,CAD
tx101576,2024-03-28T16:11:00+00:00,3885.02,EUR
tx101577,2024-02-01T19:01:00+00:00,3936.33,EUR
tx101578,2024-02-24T08:52:00+00:00,4176.99,CAD
tx101579,2024-01-24T10:20:00+00:00,887.38,EUR
tx101580,2024-01-10T09:25:00+00:00,1336.42,EUR
tx101581,2024-04-01T00:50:00+00:00,4420.81,GBP
tx101582,2024-02-08T11:21:00+00:00,4864.26,AUD
tx101583,2024-01-09T13:44:00+00:00,3369.78,CAD
tx101584,2024-04-02T20:39:00+00:00,4636.66,USD
tx101585,2024-01-05T11:16:00+00:00,2084.73,AUD
tx101586,2024-04-29T01:07:00+00:00,2244.40,USD
tx101587,2024-04-28T03:42:00+00:00,4608.97,CAD
tx101588,2024-02-06T11:38:00+00:00,1342.72,AUD
tx101589,2024-01-12T05:11:00+00:00,3967.71,CAD
tx101590,2024-03-25T22:35:00+00:00,328.85,CAD
tx101591,2024-03-14T13:53:00+00:00,3155.64,EUR
tx101592,2024-01-03T13:14:00+00:00,1728.33,JPY
tx101593,2024-01-30T16:13:00+00:00,1816.44,EUR
tx101594,2024-02-29T18:48:00+00:00,4104.86,GBP
tx101595,2024-01-03T08:05:00+00:00,281.00,AUD
tx101596,2024-04-20T11:53:00+00:00,4077.32,AUD
tx101597,2024-03-27T04:36:00+00:00,1613.34,USD
tx101598,2024-04-24T04:46:00+00:00,351.74,JPY
tx101599,2024-04-12T00:51:00+00:00,4851.38,USD
tx101600,2024-03-30T13:05:00+00:00,3853.47,JPY
tx101601,2024-04-23T13:28:00+00:00,3904.05,EUR
tx101602,2024-03-24T12:10:00+00:00,3797.21,EUR
tx101603,2024-03-18T02:41:00+00:00,2241.90,USD
tx101604,2024-03-22T17:38:00+00:00,4581.85,USD
tx101605,2024-02-26T14:50:00+00:00,2769.72,GBP
tx101606,2024-03-15T05:43:00+00:00,4496.59,AUD
tx101607,2024-03-28T21:15:00+00:00,4419.10,USD
tx101608,2024-01-22T00:34:00+00:00,4376.61,USD
tx101609,2024-02-21T08:19:00+00:00,1210.34,JPY
tx101610,2024-03-05T13:22:00+00:00,4979.04,GBP
tx101611,2024-03-08T13:23:00+00:00,2943.32,CAD
tx101612,2024-04-01T15:57:00+00:00,4240.19,CAD
tx101613,2024-03-31T16:55:00+00:00,3894.66,GBP
tx101614,2024-04-10T00:11:00+00:00,4914.56,JPY
tx101615,2024-04-22T04:10:00+00:00,2227.81,CAD
tx101616,2024-03-23T17:00:00+00:00,446.93,JPY
tx101617,2024-03-08T23:14:00+00:00,4800.44,CAD
tx101618,2024-01-19T10:52:00+00:00,697.27,USD
tx101619,2024-01-05T08:43:00+00:00,4307.02,USD
tx101620,2024-03-22T02:52:00+00:00,1233.24,USD
tx101621,2024-01-25T14:46:00+00:00,3044.28,USD
tx101622,2024-01-22T09:44:00+00:00,4232.63,JPY
tx101623,2024-01-27T15:58:00+00:00,964.62,GBP
tx101624,2024-03-12T10:09:00+00:00,3479.54,CAD
tx101625,2024-04-26T03:45:00+00:00,639.68,GBP
tx101626,2024-03-06T03:40:00+00:00,670.47,GBP
tx101627,2024-01-19T19:05:00+00:00,2098.44,CAD
tx101628,2024-03-25T00:54:00+00:00,2127.84,GBP
tx101629,2024-03-15T04:17:00+00:00,775.62,EUR
tx101630,2024-04-05T10:11:00+00:00,392.35,USD
tx101631,2024-01-23T08:36:00+00:00,1362.79,EUR
tx101632,2024-02-20T20:50:00+00:00,1329.95,JPY
tx101633,2024-02-09T08:27:00+00:00,1617.96,CAD
tx101634,2024-04-26T19:17:00+00:00,2630.40,JPY
tx101635,2024-02-16T08:25:00+00:00,3440.76,EUR
tx101636,2024-03-04T01:05:00+00:00,2485.59,JPY
tx101637,2024-02-04T20:12:00+00:00,4673.31,GBP
tx101638,2024-03-12T06:45:00+00:00,4841.90,JPY
tx101639,2024-03-09T10:53:00+00:00,3064.86,CAD
tx101640,2024-01-29T11:18:00+00:00,2981.35,CAD
tx101641,2024-01-09T12:23:00+00:00,2005.53,USD
tx101642,2024-03-14T19:50:00+00:00,3144.44,CAD
tx101643,2024-03-15T08:48:00+00:00,4896.02,AUD
tx101644,2024-01-28T12:13:00+00:00,2415.22,JPY
tx101645,2024-03-18T03:11:00+00:00,1141.81,AUD
tx101646,2024-01-10T15:28:00+00:00,1552.59,EUR
tx101647,2024-01-30T19:07:00+00:00,2002.56,GBP
tx101648,2024-04-08T15:33:00+00:00,588.27,USD
tx101649,2024-01-23T00:34:00+00:00,1422.69,CAD
tx101650,2024-03-22T07:03:00+00:00,4967.36,JPY
tx101651,2024-04-01T02:52:00+00:00,4050.46,EUR
tx101652,2024-01-08T10:36:00+00:00,1103.37,USD
tx101653,2024-04-12T14:17:00+00:00,2701.46,USD
tx101654,2024-03-19T02:44:00+00:00,1413.70,EUR
tx101655,2024-02-02T04:07:00+00:00,1323.39,AUD
tx101656,2024-03-12T01:09:00+00:00,1115.44,EUR
tx101657,2024-03-19T21:46:00+00:00,763.64,USD
tx101658,2024-01-22T12:58:00+00:00,3049.74,GBP
tx101659,2024-01-24T14:12:00+00:00,4171.87,EUR
tx101660,2024-01-07T14:36:00+00:00,2491.90,GBP
tx101661,2024-04-01T22:10:00+00:00,795.63,JPY
tx101662,2024-02-02T07:56:00+00:00,4267.08,AUD
tx101663,2024-02-14T00:18:00+00:00,4639.66,EUR
tx101664,2024-03-12T01:00:00+00:00,4678.87,JPY
tx101665,2024-04-11T13:53:00+00:00,440.24,CAD
tx101666,2024-01-22T12:56:00+00:00,2272.90,AUD
tx101667,2024-01-21T11:07:00+00:00,4869.08,JPY
tx101668,2024-01-07T20:41:00+00:00,1078.13,CAD
tx101669,2024-01-11T07:17:00+00:00,4359.87,GBP
tx101670,2024-03-11T16:23:00+00:00,4544.12,CAD
tx101671,2024-01-07T19:45:00+00:00,293.56,EUR
tx101672,2024-03-13T22:44:00+00:00,2048.54,GBP
tx101673,2024-01-15T07:17:00+00:00,3915.33,EUR
tx101674,2024-02-13T09:25:00+00:00,3306.75,CAD
tx101675,2024-03-27T07:57:00+00:00,2738.30,CAD
tx101676,2024-02-22T03:58:00+00:00,3630.64,EUR
tx101677,2024-03-26T15:33:00+00:00,1291.90,AUD
tx101678,2024-04-10T06:45:00+00:00,2777.73,CAD
tx101679,2024-01-10T10:37:00+00:00,2343.22,JPY
tx101680,2024-04-17T10:11:00+00:00,1934.16,AUD
tx101681,2024-02-06T23:34:00+00:00,754.83,EUR
tx101682,2024-03-12T01:23:00+00:00,582.08,JPY
tx101683,2024-04-14T03:36:00+00:00,4353.41,CAD
tx101684,2024-01-26T15:55:00+00:00,3147.56,CAD
tx101685,2024-03-05T18:08:00+00:00,1655.44,USD
tx101686,2024-04-01T00:43:00+00:00,3913.17,CAD
tx101687,2024-02-26T05:28:00+00:00,4012.36,EUR
tx101688,2024-03-10T09:52:00+00:00,2178.70,AUD
tx101689,2024-01-07T14:58:00+00:00,2142.90,EUR
tx101690,2024-02-15T12:03:00+00:00,538.76,EUR
tx101691,2024-04-05T18:11:00+00:00,4074.00,CAD
tx101692,2024-01-30T16:55:00+00:00,549.87,JPY
tx101693,2024-02-15T23:30:00+00:00,4456.24,GBP
tx101694,2024-02-26T13:11:00+00:00,4253.69,JPY
tx101695,2024-01-30T08:13:00+00:00,180.87,JPY
tx101696,2024-03-04T09:30:00+00:00,27.04,CAD
tx101697,2024-02-15T06:47:00+00:00,133.30,AUD
tx101698,2024-02-29T11:48:00+00:00,1435.44,EUR
tx101699,2024-02-20T17:30:00+00:00,4824.73,USD
tx101700,2024-01-09T04:14:00+00:00,4141.83,EUR
tx101701,2024-02-28T18:45:00+00:00,2177.42,JPY
tx101702,2024-02-24T08:03:00+00:00,166.86,USD
tx101703,2024-03-16T17:55:00+00:00,1094.87,CAD
tx101704,2024-01-25T22:53:00+00:00,2079.54,GBP
tx101705,2024-02-10T22:07:00+00:00,650.00,GBP
tx101706,2024-01-28T17:21:00+00:00,2646.98,CAD
tx101707,2024-02-16T00:59:00+00:00,1233.82,CAD
tx101708,2024-01-18T10:15:00+00:00,4374.69,JPY
tx101709,2024-01-16T02:17:00+00:00,1569.46,GBP
tx101710,2024-01-13T14:38:00+00:00,1452.13,EUR
tx101711,2024-03-25T17:16:00+00:00,1184.22,EUR
tx101712,2024-03-15T05:54:00+00:00,721.07,JPY
tx101713,2024-02-11T02:25:00+00:00,550.00,JPY
tx101714,2024-02-03T12:17:00+00:00,1820.49,JPY
tx101715,2024-04-10T14:03:00+00:00,2735.92,GBP
tx101716,2024-04-21T04:01:00+00:00,280.66,AUD
tx101717,2024-02-21T05:12:00+00:00,4912.53,JPY
tx101718,2024-02-03T01:29:00+00:00,3539.73,EUR
tx101719,2024-02-20T04:42:00+00:00,3835.80,JPY
tx101720,2024-04-10T16:21:00+00:00,3134.42,GBP
tx101721,2024-03-12T19:50:00+00:00,1697.85,USD
tx101722,2024-03-12T14:41:00+00:00,2128.37,USD
tx101723,2024-01-20T02:14:00+00:00,3831.64,GBP
tx101724,2024-03-29T11:39:00+00:00,4415.90,JPY
tx101725,2024-03-15T14:22:00+00:00,4493.85,USD
tx101726,2024-02-07T01:51:00+00:00,121.84,GBP
tx101727,2024-02-21T08:54:00+00:00,184.11,JPY
tx101728,2024-04-21T01:13:00+00:00,4071.01,JPY
tx101729,2024-04-22T12:27:00+00:00,2345.47,AUD
tx101730,2024-02-04T12:04:00+00:00,2478.99,GBP
tx101731,2024-04-16T14:49:00+00:00,739.31,CAD
tx101732,2024-02-09T19:42:00+00:00,2784.69,CAD
tx101733,2024-02-19T20:57:00+00:00,3502.31,JPY
tx101734,2024-01-24T10:20:00+00:00,4904.51,GBP
tx101735,2024-04-22T10:54:00+00:00,1250.26,JPY
tx101736,2024-03-04T10:36:00+00:00,3322.63,JPY
tx101737,2024-04-18T16:22:00+00:00,1761.76,USD
tx101738,2024-03-30T19:49:00+00:00,1118.75,USD
tx101739,2024-04-26T10:54:00+00:00,1521.13,EUR
tx101740,2024-04-26T12:27:00+00:00,4389.97,USD
tx101741,2024-02-09T13:02:00+00:00,2236.60,JPY
tx101742,2024-03-11T13:11:00+00:00,2905.61,USD
tx101743,2024-01-09T16:58:00+00:00,4609.03,AUD
tx101744,2024-01-18T14:41:00+00:00,3160.98,AUD
tx101745,2024-02-15T20:13:00+00:00,2953.10,EUR
tx101746,2024-04-08T09:33:00+00:00,563.35,EUR
tx101747,2024-04-21T05:19:00+00:00,1303.98,AUD
tx101748,2024-01-26T21:01:00+00:00,2103.05,GBP
tx101749,2024-03-09T10:20:00+00:00,122.32,AUD
tx101750,2024-01-20T09:01:00+00:00,1610.94,EUR
tx101751,2024-03-07T04:40:00+00:00,1988.47,AUD
